Sector Sant Mori, 15, 17487, Castelló d'Empúries
Sector Club Nautic Torre III, 3, 17487, Castelló d'Empúries
Sector Flamicell, 16 Bloc Los Flamencos, 16, 17487, Castelló d'Empúries
Sector Llobregat, 15 A, 17487, Castelló d'Empúries
Avinguda Castelló d'Empúries Poblat Tipic, 3, 17487, Castelló d'Empúries
Carrer PORT SALINS, 24, 17487, Castelló d'Empúries
Sector Badia Gran Reserva, 5, 17487, Castelló d'Empúries
Sector Sant Maurici, 67, 17487, Castelló d'Empúries
Carrer Bancals, 1, 17480, Roses
Carrer Joc de la Pilota, 1, 17480, Roses
Carrer Alacant, 52-54, 17480, Roses
Carrer Doctor Santiago Ramon y Cajal, 89-93, 17480, Roses
Carrer Paul Gauguin, 43-45, 17480, Roses
Avinguda Nautilus, 12, 17480, Roses
Carrer DE LA LLOTJA, 46266, 17480, Roses
Carrer Baix Camp, 4, 17480, Roses
Avinguda Santa Margarida, 33, 17480, Roses
Carrer Cant dels Ocells, 50, 17480, Roses
Carrer Manuel Milà i Fontanals, 9-13, 17480, Roses
Carrer Almogavers, 32-34, 17480, Roses
Avinguda Rhode, 46, 17480, Roses
Carrer Rubens, 23A, 17480, Roses
Carrer Fortuny, 31, 17480, Roses
Avinguda Nautilus, 5, 17480, Roses
Avinguda José Diaz Pacheco, 15-17, 17480, Roses
Carrer Ample, 3, 17131, Rupià
Carrer Font, 13, 17131, Rupià
Carrer Vicenç Bou, 18, 17600, Figueres
Avinguda Valencia, 31, 17251, Calonge i Sant Antoni
Passeig Josep Mundet, 56, 17252, Calonge i Sant Antoni
Ronda Robí, 8, 17252, Calonge i Sant Antoni
Avinguda Valencia, 12, 17251, Calonge i Sant Antoni
Avinguda Mas Santet, 49, 17251, Calonge i Sant Antoni
Carrer Helsinki, 4, 17252, Calonge i Sant Antoni
Carrer Extremadura, 5, 17251, Calonge i Sant Antoni
Carrer Doctor Josep Maria Vilaseca, 84-86, 17251, Calonge i Sant Antoni
Carrer Santa Cristina, 3, 17251, Calonge i Sant Antoni
Carrer de les Palmeres, 11, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Joaquim Serra, 9, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Queralbs, 10, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer RIERA DE TREUMAL, 2, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Ginjoler, 3, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Verona Terol, 6 A, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Hortènsia, 5, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Platja d'Aro   Bloc Creu de S'Agaró, 305, 17248, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Salvat Papasseit, 19, 17248, Castell d'Aro, Platja d'Aro i s'Agaró
Passeig MARITIM - ED. BEACH PALACE, 166, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Orquídies, 8, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Roques Martines, 2, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Dàlia, 26, 17257, Torroella de Montgrí
Carrer Ripollés, 27, 17412, Maçanet de la Selva
Avinguda Supermolina, 11, 17538, Alp
Avinguda Alp, 19, 17538, Alp
Carrer Oïdium, 7, 17493, Vilajuïga
Carrer Valencia, 61, 17310, Lloret de Mar
Carrer Senia del Barral, 30, 17310, Lloret de Mar
Carrer Santa Anna, 6, 17310, Lloret de Mar
Carrer Lluna, 74, 17411, Vidreres
Avinguda sa boadella, 8-42, 17310, Lloret de Mar
Camí Coixins-Paratge Deveses Z-pol 21-parc, 222, 17257, Torroella de Montgrí
Passatge de les Oliveres, 15, 17258, Torroella de Montgrí
Carrer Mare Nostrum, 56, 17310, Lloret de Mar
Avinguda Llac, 45, 17310, Lloret de Mar
Carrer del Maresme, 58, 17310, Lloret de Mar
Carrer Buenos Aires, 21, 17310, Lloret de Mar
Carrer Major, 32, 17472, Armentera, l'
Carrer Estratus, 26-28, 17820, Banyoles
Carrer Josep Reig i Palau, 2, 17180, Vilabertran
Avinguda Catalunya, 24, 17520, Puigcerdà
Avinguda CATALUNYA, 24, 17520, Puigcerdà
Avinguda Catalunya, 15, 17300, Blanes
Plaça Mèrida, 10, 17300, Blanes
Carrer Esplanada del Port, 17, 17300, Blanes
Carrer Baldomer Pastells, 5, 17486, Castelló d'Empúries
Carrer Lli, 1, 17486, Castelló d'Empúries
Sector Alberes, 56 A, 17487, Castelló d'Empúries
Sector Requesens, 3 B, 17487, Castelló d'Empúries
Sector Requesens, 27B, 17487, Castelló d'Empúries
Sector Port Salins, 16-17, 17487, Castelló d'Empúries
Urbanització Mas Prats-Surera, 28, 17255, Begur
Carretera Cricumval·lació, 28, 17255, Begur
Passeig Doctor Lluís Pericot, 13, 17255, Begur
Carrer de Manuel de Pedrolo, 18, 17255, Begur
Carrer Guillem de Bonadona, 6, 17255, Begur
Carrer Jaume Brossa, 5, 17255, Begur
Carrer Jaume Brossa, 9, 17255, Begur
Carrer Ses Falguerines, 47, 17255, Begur
Carrer de Ramon Berenguer I, 16 D, 17255, Begur
Carrer Miquel de Palol, 19, 17255, Begur
Carrer Octavi Viader i Margarit, 52, 17220, Sant Feliu de Guíxols
Carrer Sant Domenec, 62, 17220, Sant Feliu de Guíxols
Carrer Enric Bosch i Viola, 32, 17220, Sant Feliu de Guíxols
Carrer Margarida Wirsing, 5, 17220, Sant Feliu de Guíxols
Plaça Lluis Esteve i Cruañas, 16, 17220, Sant Feliu de Guíxols
Carrer Lluis Esteva i Cruañas, 16, 17220, Sant Feliu de Guíxols
Carrer Iris, 18, 17220, Sant Feliu de Guíxols
Carrer Peralada, 56, 17600, Figueres
Carrer Camí Ral, 11, 17539, Bolvir
Carrer Vic, 3, 17251, Calonge i Sant Antoni
Avinguda Torre Valentina, 12, 17251, Calonge i Sant Antoni
Carrer Sant Antoni, 147, 17252, Calonge i Sant Antoni
Carrer Amberes, 13, 17251, Calonge i Sant Antoni
Carrer Sant Antoni, 105, 17252, Calonge i Sant Antoni
Carrer Sant Antoni, 123, 17252, Calonge i Sant Antoni
Carrer Serra de Cavallera, 23, 17251, Calonge i Sant Antoni
Avinguda Puig Sapera, 4, 17252, Calonge i Sant Antoni
Avinguda Rossello, 31, 17252, Calonge i Sant Antoni
Avinguda Torre Valentina, 15, 17251, Calonge i Sant Antoni
Passeig Josep Mundet, 58, 17252, Calonge i Sant Antoni
Carrer Josep Pla, 13, 17251, Calonge i Sant Antoni
Avinguda Rossello, 32, 17251, Calonge i Sant Antoni
Carrer Reravalls, 7, 17473, Ventalló
Carrer de l' Església, 5, 17474, Vilamacolum
Plaça Doctor Oriol, 37, 17489, Port de la Selva, el
Urbanització Can Burjats-La  Ginesta, 5, 17253, Mont-ras
Carrer Monturiol, 4, 17600, Figueres
Carrer La Jonquera, 41-67, 17600, Figueres
Carrer Moladera, 11, 17258, Torroella de Montgrí
Carretera Sant Pol, 279, 17220, Sant Feliu de Guíxols
Carrer Santa Magdalena, 55, 17220, Sant Feliu de Guíxols
Disseminat Can Trafach, s/n, 17154, Sant Aniol de Finestres
Carrer d Osona, 5, 17258, Torroella de Montgrí
Carrer Eivissa, 35, 17258, Torroella de Montgrí
Carrer Ramon Muntaner, 12, 17255, Begur
Carrer Raval, 11, 17255, Begur
Carrer Mirador de Sa Tuna, 36, 17255, Begur
Carrer Mas Martí, s/n, 17708, Cantallops
Carrer Cal Llanas, 21, 17539, Isòvol
Carrer Tramuntana, 36, 17130, Escala, l'
Carrer Cami del Palau, 60, 17130, Escala, l'
Carrer de Puig Borrom, 3, 17130, Escala, l'
Carrer Manol, 45, 17130, Escala, l'
Carrer Port del Rei, 75, 17130, Escala, l'
Plaça Gerani, 46177, 17130, Escala, l'
Carrer Dali, 11, 17130, Escala, l'
Carrer Mirador del Pedró, 16, 17130, Escala, l'
Carrer Ventallo, 10, 17130, Escala, l'
Carrer Aro, 6, 17130, Escala, l'
Carrer Pedró, 41, 17230, Palamós
Carrer del Pedró, 41, 17230, Palamós
Carrer Fonoll, 24, 17130, Escala, l'
Carrer Francesc Camos, 2, 17130, Escala, l'
Carrer Napols, 16, 17230, Palamós
Avinguda Mediterrani, 14, 17230, Palamós
Carrer Baldomer Cateura i Turró, 1, 17230, Palamós
Carrer Pedró, 49, 17230, Palamós
Carrer Cadí, 6, 17130, Escala, l'
Carrer Camí del Palau, 78, 17130, Escala, l'
Carretera La Fosca, 25, 17230, Palamós
Carrer Figueres, 26, 17130, Escala, l'
Carrer Xaloc, 30, 17230, Palamós
Carrer Cami del Palau, 126, 17130, Escala, l'
Carrer Brancs, 46177, 17130, Escala, l'
Carrer Magisteri, 7, 17230, Palamós
Carrer Pas de s'Agró, 16, 17230, Palamós
Carrer Enric Vincke, 3, 17230, Palamós
Carrer Piscina, 2, 17244, Cassà de la Selva
Carrer del Fluvià, 17, 17130, Escala, l'
Carrer Llebeig, 9, 17130, Escala, l'
Carrer Barcelona, 39-41, 17130, Escala, l'
Carrer Bassegoda, 24, 17130, Escala, l'
Barri Baix - Can Dansa, s/n, 17454, Sant Andreu Salou
Avinguda Costa d'en Bandina, 35, 17310, Lloret de Mar
Avinguda passapera, 46208, 17310, Lloret de Mar
Carrer Ruben Dario, 5, 17310, Lloret de Mar
Passeig Begonies, 5, 17310, Lloret de Mar
Avinguda Llac, 24, 17310, Lloret de Mar
Carrer dels Avets, 1, 17310, Lloret de Mar
Carrer Mercuri, 1, 17310, Lloret de Mar
Carrer Sant Isidre, 5, 17310, Lloret de Mar
Passeig Buenos Aires, 20, 17310, Lloret de Mar
Carrer MARESMA, 11 B, 17310, Lloret de Mar
Carrer Alemanya, 18, 17310, Lloret de Mar
Carrer CALAFATS, 46082, 17310, Lloret de Mar
Carrer Cala d'en Simon, 6, 17310, Lloret de Mar
Carrer Aiguablava, 19, 17310, Lloret de Mar
Carrer Calonge, 12, 17310, Lloret de Mar
Carrer Rosselló, 33-16, 17251, Calonge i Sant Antoni
Carrer Llescadors, 14, 17252, Calonge i Sant Antoni
Carrer Sant Antoni, 78-80, 17252, Calonge i Sant Antoni
Carrer Sant Antoni, 21, 17251, Calonge i Sant Antoni
Carrer Sant Pere, 3, 17539, Ger
Carrer Maria Lluïsa, 25, 17300, Blanes
Carrer Aviador Demazel, 16, 17220, Sant Feliu de Guíxols
Avinguda Grècia, 68, 17258, Torroella de Montgrí
Carrer PINSÁ, 109, 17257, Torroella de Montgrí
Passatge Oliveres, 67, 17257, Torroella de Montgrí
Avinguda Onze de Setembre, 10, 17255, Begur
Carrer Punta des Forn, 18, 17255, Begur
Carrer Darnius, 2, 17750, Capmany
Carrer Punta des Plom, 1, 17255, Begur
Carrer Coral·lins, 6, 17255, Begur
Carrer Puig d'en Roca-Mas d'en Roca  Estanyol, s/n, 17162, Bescanó
Carrer Palangre, 4, 17310, Lloret de Mar
Carrer de Narcís Macià i Domènech, 48, 17310, Lloret de Mar
Carrer Nord, 5, 17310, Lloret de Mar
Carrer Terra Alta, 4, 17310, Lloret de Mar
Passeig Josep María Sert, 7, 17310, Lloret de Mar
Carrer Amadeu Vives, 23, 17310, Lloret de Mar
Carrer del Fonoll, 31, 17310, Lloret de Mar
Carrer Miguel Ferrer, 7, 17310, Lloret de Mar
Carreró Fort, 2, 17750, Capmany
Urbanització King Park-Gironès, 46, 17410, Sils
Barri Vallcanera, 16, 17410, Sils
Carrer Pic Perich, 10, 17520, Puigcerdà
Carrer Catala, 20, 17258, Torroella de Montgrí
Carrer Cardina, 17, 17257, Torroella de Montgrí
Carrer Forn, 5, 17113, Forallac
Carrer Hospital, 14, 17113, Forallac
Carrer Riera, 13, 17113, Forallac
Plaça Pous, 46113, 17256, Pals
Urbanització Pineda de Pals, 55, 17256, Pals
Urbanització Sa Punta, 104, 17256, Pals
Urbanització Mas Tomasí, 469, 17256, Pals
Urbanització Sa Punta, 100, 17256, Pals
Urbanització Residencial Masos de Pals, 45, 17256, Pals
Urbanització Mas Tomasí, 278, 17256, Pals
Carrer de la Tramuntana, 2, 17256, Pals
Urbanització Sa Punta, 102, 17256, Pals
Carrer del Golf, 77, 17256, Pals
Via Abeurador, 37-39, 17256, Pals
Urbanització Alcina, 17, 17256, Pals
Urbanització Puig Sa Guilla, s/n, 17256, Pals
Carrer Cova del Bisbe, 55, 17212, Palafrugell
Carrer Xaloc, 9, 17211, Palafrugell
Disseminat Ros Lluny, 6, 17200, Palafrugell
Carrer Ramir Medir, 5, 17200, Palafrugell
Carrer Illa Negra, 9, 17212, Palafrugell
Carrer Aigua Xelida, 46272, 17212, Palafrugell
Carrer Puigmal, 46270, 17212, Palafrugell
Passeig Mar, 18, 17212, Palafrugell
Carrer Lanzarote, 71, 17210, Palafrugell
Carrer Gomera, 22, 17210, Palafrugell
Carrer Enric Morera, 34, 17212, Palafrugell
Carrer Punta d'en Blanc, 21, 17211, Palafrugell
Carrer Cabrera, 7, 17210, Palafrugell
Disseminat Boet, 2, 17200, Palafrugell
Carrer Canigó, 10, 17212, Palafrugell
Carrer Bofill i Codina, 27, 17210, Palafrugell
Carrer Horta d'en Fina, 13, 17200, Palafrugell
Carrer Carudo, 1, 17211, Palafrugell
Carrer Certal, s/n, 17531, Gombrèn
Carrer Tramuntana, 8, 17469, Riumors
Urbanització King Park-Catalunya, 39, 17410, Sils
Carrer Joan Lluis Vives, 33, 17480, Roses
Carrer Port Marina, 2, 17480, Roses
Carrer Puig Rom, 118-120, 17480, Roses
Pujada Puig Rom, 132, 17480, Roses
Carretera DE CANYELLES, 77 A, 17480, Roses
Carrer Bilbao, 13, 17480, Roses
Carrer Comte Miró, 12, 17320, Tossa de Mar
Urbanització Playa Brava, 18, 17320, Tossa de Mar
Carrer Collsacabra, 35, 17480, Roses
Carrer Riera Ginjolers, 145-149, 17480, Roses
Urbanització Playa Brava, 36, 17320, Tossa de Mar
Carrer Montllor, 7, 17320, Tossa de Mar
Avinguda Gola de lEstany, 1, 17480, Roses
Carrer d Osca, 14, 17480, Roses
Carrer Benet Falp i Mates, 15, 17480, Roses
Carrer Amsterdam, 37, 17480, Roses
Carrer Cap de la Gola, 28-30, 17480, Roses
Carrer Roca Llarga, 8, 17480, Roses
Carrer Lutgardo López, 5, 17480, Roses
Avinguda José Diaz Pacheco, 14, 17480, Roses
Passeig Àncora, 2, 17255, Begur
Plaça Major, 3, 17255, Begur
Plaça Nova, 10, 17100, Bisbal d'Empordà, la
Avinguda MARE DE DEU DE MONTSERRAT, 38, 17480, Roses
Carrer Marià Aguiló, 47, 17480, Roses
Carrer Pedret, 1, 17007, Girona
Carrer Mora, 12, 17004, Girona
Carrer Ferreries Velles, 19, 17004, Girona
Carrer Perill, 3, 17004, Girona
Plaça Sant Pere, 2, 17007, Girona
Avinguda Gran Via Jaume I, 35 A, 17001, Girona
Carrer Antoni Gaudí, 16, 17251, Calonge i Sant Antoni
Carrer de la Vall dAran, 11, 17251, Calonge i Sant Antoni
Carrer Segrià, 6, 17251, Calonge i Sant Antoni
Carrer Rubí, 6, 17251, Calonge i Sant Antoni
Carrer Galícia, 6, 17252, Calonge i Sant Antoni
Carrer La Selva, 128, 17251, Calonge i Sant Antoni
Barri Castell d'Empordà, 14, 17100, Bisbal d'Empordà, la
Barri Raval-Can Pujadiques, s/n, 17150, Sant Gregori
Carrer Escultor Marés, 5, 17320, Tossa de Mar
Carrer Aquari, 24, 17320, Tossa de Mar
Carrer Miramar, 51, 17320, Tossa de Mar
Carrer Aries, 18, 17320, Tossa de Mar
Carrer Sant Domènec, 10, 17869, Vilallonga de Ter
Passeig de la Mestrança, 96, 17300, Blanes
Carrer Baix, 6, 17536, Toses
Carrer Esperança, 67-69, 17300, Blanes
Carrer Historiador Parassols i Pi, 9, 17860, Sant Joan de les Abadesses
Carrer Jaume Arcelós, 20, 17300, Blanes
Carrer Santiago Rusiñol, 11, 17490, Llançà
Carrer Venturer, 3, 17490, Llançà
Carrer La Bateria, 43-45, 17490, Llançà
Carrer Port de la Selva, 6, 17490, Llançà
Carrer Nicolàs Salmeron, 29, 17490, Llançà
Carrer Joanot Martorell, 7, 17490, Llançà
Carrer Abat Oliva, 12, 17490, Llançà
Carrer Turo de l'Estelat, 6, 17310, Lloret de Mar
Carrer Alger, 14, 17310, Lloret de Mar
Carrer de Pius Font i Quer, 29, 17310, Lloret de Mar
Carrer de Francesc Cambó, 26, 17310, Lloret de Mar
Carretera Comarcal, KM 252, 17133, Ultramort
Carrer Mas Rafalot, 2, 17176, Vall d'en Bas, la
Urbanització Puig Vermell, 80, 17256, Pals
Carrer Bernat Metge, 34-36, 17255, Begur
Carrer Mercè Rodoreda, 7, 17255, Begur
Avinguda Mar Menuda, 10, 17320, Tossa de Mar
Carrer Isabel II, 2, 17600, Figueres
Carrer Guillem de Bruguera, s/n, 17488, Cadaqués
Carrer Puig Gentil, 4, 17488, Cadaqués
Carrer Solitari, 12, 17488, Cadaqués
Carrer Puig Gentil, 17, 17488, Cadaqués
Carrer Forn, s/n, 17488, Cadaqués
Carrer Urb. Rosamar, 503, 17246, Santa Cristina d'Aro
Urbanització Sant Miquel d'Aro, 7, 17246, Santa Cristina d'Aro
Urbanització Sant Miquel d'Aro, 159, 17246, Santa Cristina d'Aro
Carrer Mas Molí de Can Coll, s/n, 17534, Campelles
Carrer Cornisa, 55, 17240, Llagostera
Sector Francoli, 9, 17487, Castelló d'Empúries
Sector Puigmal, F1, 17487, Castelló d'Empúries
Sector Ebre, 49 A, 17487, Castelló d'Empúries
Carrer Delta Muga, 46304, 17487, Castelló d'Empúries
Carrer Panissars, 32, 17486, Castelló d'Empúries
Carrer Font d'en Illa, 42, 17486, Castelló d'Empúries
Sector Carmenço, 104 B, 17487, Castelló d'Empúries
Sector Alberes, 186 B, 17487, Castelló d'Empúries
Carrer Alberes/Port Mistral, 191, 17487, Castelló d'Empúries
Sector Peni, 73, 17487, Castelló d'Empúries
Passatge Riells, 116, 17130, Escala, l'
Carrer Lleida, 39, 17130, Escala, l'
Avinguda Ull de Ter, 25, 17869, Setcases
Avinguda Montgo, 69, 17130, Escala, l'
Carrer Can Malet, 5, 17869, Setcases
Carrer Fluvià, 24, 17130, Escala, l'
Carrer Gracia, 53, 17130, Escala, l'
Carrer Manol, 9, 17130, Escala, l'
Passatge Ribalta, 4, 17130, Escala, l'
Carrer Aquari, 4 E, 17320, Tossa de Mar
Apartament EDIFICI BALANDRO, 191, 17320, Tossa de Mar
Carrer Tomàs Barber, 2, 17320, Tossa de Mar
Carrer Pintora Lola Bech, 3, 17320, Tossa de Mar
Carrer Cala Moreta, 30, 17255, Begur
Avinguda Sant Josep, 15, 17213, Begur
Carretera Platja del Racó, 26, 17255, Begur
Plaça Sant Pere, 2, 17004, Girona
Avinguda Montgó, 184, 17130, Escala, l'
Carrer Salpatx, 6, 17130, Escala, l'
Carrer Orlina, 6, 17130, Escala, l'
Carrer Mallorca, 23, 17230, Palamós
Carrer Pere Joan, 1, 17230, Palamós
Carrer Sant Antoni, 12, 17230, Palamós
Carrer Lopez Puigcerver, 1, 17230, Palamós
Passatge Mas del Vent, 11, 17230, Palamós
Carrer Rocafosca, 1, 17230, Palamós
Carrer del Pedró, 71, 17230, Palamós
Avinguda Enrick Vincke, 28, 17230, Palamós
Avinguda Onze de Setembre, 65, 17230, Palamós
Carrer Ample, 22, 17230, Palamós
Avinguda Catalunya, 36, 17230, Palamós
Carrer Condado Pals, 51, 17256, Pals
Carrer Lles Llones, 2, 17136, Albons
Carrer Carles, s/n, 17113, Forallac
Carrer Església, s/n, 17536, Toses
Carrer Escultor Casanovas, 7, 17320, Tossa de Mar
Carreró dels Gats, 1, 17489, Port de la Selva, el
Carrer Breda - Can Carbonell, 10, 17455, Caldes de Malavella
Carrer La Plana, 32, 17455, Caldes de Malavella
Carretera N-II, 701, 17455, Caldes de Malavella
Carrer Llac del Cigne, 539, 17455, Caldes de Malavella
Carrer Montnegre, 21, 17455, Caldes de Malavella
Carrer Pons i Guasch, 6, 17520, Puigcerdà
Carrer Alzina Surera, 8, 17455, Caldes de Malavella
Carrer Muga, 1A, 17487, Castelló d'Empúries
Sector Port Alegre, 1, 17487, Castelló d'Empúries
Carrer Canigó, 4, 17857, Sant Joan les Fonts
Carrer Crisantem, 20, 17411, Vidreres
Carrer Bedoll, 170, 17411, Vidreres
Carrer Víctor Català, 5, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Cavall Bernat, 139-141, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Sant Sebastià, 15, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Oms, 7, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Onze de Setembre, 30, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Sa Pubiatina, 9, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Mallorca, 20, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Sant Pol, 37, 17248, Castell d'Aro, Platja d'Aro i s'Agaró
Travessia Pinell, 6, 17248, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Lleida, 13, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Madrid, 59, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Passatge Bolívar, 2, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Empordà, 22, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda S'Agaró, 253, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Mas Nou, 580, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Carrer Mas Sais, 33, 17248, Castell d'Aro, Platja d'Aro i s'Agaró
Avinguda Onze de Setembre, 50, 17250, Castell d'Aro, Platja d'Aro i s'Agaró
Barri Castanyet-Masia Can Jan, s/n, 17430, Santa Coloma de Farners
Carrer Esparra-Can Masferrer, 38, 17421, Riudarenes
Carrer Doctor Andreu, 2, 17520, Puigcerdà
Carrer Cerdenya, 9, 17252, Calonge i Sant Antoni
Carrer Tordera, 6, 17251, Calonge i Sant Antoni
Carrer Ripolles, 21, 17251, Calonge i Sant Antoni
Carrer Sant Jeroni, 9, 17310, Lloret de Mar
Carrer Mare Nostrum, 17-21, 17310, Lloret de Mar
Avinguda Fenals, 46240, 17310, Lloret de Mar
Carrer de L'Havana, 11, 17310, Lloret de Mar
Passatge Buenos Aires, 5, 17310, Lloret de Mar
Avinguda Puig de Castellet, 93, 17310, Lloret de Mar
Carrer Carretero Gomis, 4, 17310, Lloret de Mar
Carrer Mas el Roquet-El Curtiot, s/n, 17720, Maçanet de Cabrenys
Barri Mas Ripoll-Mas Vilà, s/n, 17462, Madremanya
Barri Vallcanera, 61, 17410, Sils
Carrer Silvi Llobet, 5, 17464, Cervià de Ter
Carrer Fragata, 24, 17300, Blanes
Carrer Sant Sebastia, 7, 17121, Corçà
Carrer Pinatell, 47, 17412, Maçanet de la Selva
Carrer Arrabal, 9, 17538, Alp
Camí Vell a Das, 19, 17538, Alp
Passeig Tor, 9, 17520, Puigcerdà
Carretera de Puigcerdà, 28, 17534, Ribes de Freser
Carrer Casa Nova d'en Borra, s/n, 17441, Brunyola i Sant Martí Sapresa
Carrer Casto Méndez Núñez, 12, 17480, Roses
Carrer Doctor Alexandre Fleming, 62-64, 17480, Roses
Ronda Miquel Oliva i Prat, 46238, 17480, Roses
Avinguda Platja, 99-101, 17480, Roses
Plaça CARLES FAGES DE CLEMENT, 3, 17480, Roses
Avinguda Gola de lEstany, 46270, 17480, Roses
Carrer Almirall Federico Gravina, 53, 17480, Roses
Avinguda de Santa Bàrbara, 47, 17480, Roses
Avinguda Jose Diaz Pacheco, 72-78, 17480, Roses
Carrer Amsterdam, 41, 17480, Roses
Carrer Antoni Canals, 34, 17480, Roses
Carretera Canyelles, 17-21, 17480, Roses
Carrer Pujada del Puig Rom, 163-165, 17480, Roses
Carrer Esglesia, 5, 17480, Roses
Avinguda Bocana, 19, 17480, Roses
Carrer Santa Clara, 52, 17001, Girona
Carrer Can Sunyer, 1, 17007, Girona
Carrer Nord, 46303, 17001, Girona
Carrer Monestir, 20, 17867, Camprodon
Carrer Quintà, 7, 17869, Vilallonga de Ter
Carrer Joan Maragall, 7, 17600, Figueres
Carrer de Ricard Boadella i Sanabra, 1, 17220, Sant Feliu de Guíxols
Carrer Major, 27, 17220, Sant Feliu de Guíxols
Plaça Ferran Agulló, 3, 17220, Sant Feliu de Guíxols
Carrer París, 4, 17220, Sant Feliu de Guíxols
Carrer Ramon Llull, 27, 17220, Sant Feliu de Guíxols
Carrer Mestre Lluis Millet, 27, 17310, Lloret de Mar
Carrer Ametlla de Mar, 31, 17230, Palamós
Carrer Santa Marta, 111, 17230, Palamós
Carrer Lopez Puigcerver, 104, 17230, Palamós
Carrer Adrià Alvarez, 76, 17230, Palamós
Carrer Pere Joan, 34, 17230, Palamós
Carrer Pedró, 10, 17230, Palamós
Carrer Versalles, 80, 17310, Lloret de Mar
Carrer Xaloc, 21, 17230, Palamós
Ronda Poblat Iberic, 48, 17310, Lloret de Mar
Carrer Andorra, 19, 17310, Lloret de Mar
Carrer de Margarida Xirgu, 6, 17310, Lloret de Mar
Carrer Fort, 2, 17310, Lloret de Mar
Carretera Antiga de La Seu d'Urgell, 2, 17528, Guils de Cerdanya
Passeig Vilarrobau, 5B, 17850, Besalú
Passeig Vilarrobau, 9, 17850, Besalú
Carrer de la Ginesta, 47, 17130, Escala, l'
Carrer Roure, 19, 17130, Escala, l'
Carrer Garbi, 27, 17130, Escala, l'
Carrer Puig Sureda, 27, 17130, Escala, l'
Carrer Romani, 6, 17130, Escala, l'
Avinguda Cerdanya, 10, 17252, Calonge i Sant Antoni
Carrer Balears, 69, 17251, Calonge i Sant Antoni
Avinguda Pau Casals, 86, 17251, Calonge i Sant Antoni
Carrer Ramal de Leo, 201, 17320, Tossa de Mar
Carrer Sa Bassa Morta, 3, 17255, Begur
Carrer Foixa, 1, 17130, Escala, l'
Carrer de Migjorn, 16, 17130, Escala, l'
Avinguda Riells, 71, 17130, Escala, l'
Carrer Serra Cavallera, 11, 17130, Escala, l'
Carrer DE PORT LLIGAT, 18, 17130, Escala, l'
Avinguda Riells, 114, 17130, Escala, l'
Carrer Brancs, 4, 17130, Escala, l'
Carrer Solitud, 9, 17130, Escala, l'
Carrer Roses, 14, 17130, Escala, l'
Carrer Muga, 71, 17130, Escala, l'
Carrer Dunes, 17, 17130, Escala, l'
Carrer Cossis, 27, 17130, Escala, l'
Carrer Gracia, 44, 17130, Escala, l'
Travessera Correch, 4, 17538, Alp
Sector Montseny, 127, 17487, Castelló d'Empúries
Carrer Esperança, 75-77, 17300, Blanes
Plaça de Catalunya, 7, 17300, Blanes
Carrer Méndez Nuñez, 33-35, 17300, Blanes
Rambla Joaquim Ruyra, 12-A, 17300, Blanes
Carrer Carmenço, 96, 17487, Castelló d'Empúries
Carrer Masies de Dalt, 60, 17761, Cabanes
Avinguda Vidreres, 155-157, 17310, Lloret de Mar
Carrer Dinamarca, 13, 17310, Lloret de Mar
Carrer Miquel Martí i Pol, 27, 17310, Lloret de Mar
Avinguda Font de Sant Llorens, 13, 17310, Lloret de Mar
Carrer Migdia, 64, 17310, Lloret de Mar
Carrer de Rotterdam, 5, 17310, Lloret de Mar
Carrer Mas Anglada, s/n, 17110, Forallac
Carrer Muntanya Rodona, 10, 17130, Escala, l'
Carrer Ter Vell, 86, 17130, Escala, l'
Carrer Brancs, 39, 17130, Escala, l'
Pujada Les Monges, 7, 17860, Sant Joan de les Abadesses
Carrer Viladevall, 15, 17256, Palau-sator
