CUSEC,vivienda turistica,plazas,plazas por vivienda turistica,Porcentaje vivienda turistica,PERIODO,PROV,MUN_LITERAL
0810104003,2,3,1.5,0.41322315,2025M11,8,"Hospitalet de Llobregat, L'"
0810104004,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810104005,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810104001,1,4,4.0,0.21978022,2025M11,8,"Hospitalet de Llobregat, L'"
0810103029,7,27,3.857143,1.0752689,2025M11,8,"Hospitalet de Llobregat, L'"
0810103016,5,21,4.2,0.5760369,2025M11,8,"Hospitalet de Llobregat, L'"
0810103026,12,48,4.0,1.494396,2025M11,8,"Hospitalet de Llobregat, L'"
0810103025,2,11,5.5,0.24390244,2025M11,8,"Hospitalet de Llobregat, L'"
0810103017,6,25,4.1666665,1.3513514,2025M11,8,"Hospitalet de Llobregat, L'"
0810103024,18,70,3.8888888,3.5856574,2025M11,8,"Hospitalet de Llobregat, L'"
0810103022,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810103020,62,282,4.548387,7.398568,2025M11,8,"Hospitalet de Llobregat, L'"
0810103018,4,18,4.5,1.2578616,2025M11,8,"Hospitalet de Llobregat, L'"
0810102048,5,18,3.6,1.002004,2025M11,8,"Hospitalet de Llobregat, L'"
0810103014,13,54,4.1538463,1.3278856,2025M11,8,"Hospitalet de Llobregat, L'"
0810103015,19,72,3.7894738,2.259215,2025M11,8,"Hospitalet de Llobregat, L'"
0810103010,2,6,3.0,0.47619048,2025M11,8,"Hospitalet de Llobregat, L'"
0810103023,2,6,3.0,0.2766252,2025M11,8,"Hospitalet de Llobregat, L'"
0810103005,2,11,5.5,0.29154518,2025M11,8,"Hospitalet de Llobregat, L'"
0810103006,3,13,4.3333335,0.40705562,2025M11,8,"Hospitalet de Llobregat, L'"
0810103008,3,11,3.6666667,0.32188842,2025M11,8,"Hospitalet de Llobregat, L'"
0810103009,13,41,3.1538463,2.3049645,2025M11,8,"Hospitalet de Llobregat, L'"
0810103002,4,13,3.25,0.6369427,2025M11,8,"Hospitalet de Llobregat, L'"
0810102049,4,17,4.25,0.86580086,2025M11,8,"Hospitalet de Llobregat, L'"
0810103007,1,5,5.0,0.16666667,2025M11,8,"Hospitalet de Llobregat, L'"
0810103001,6,30,5.0,0.955414,2025M11,8,"Hospitalet de Llobregat, L'"
0810102047,4,20,5.0,0.776699,2025M11,8,"Hospitalet de Llobregat, L'"
0810103028,6,19,3.1666667,0.9661836,2025M11,8,"Hospitalet de Llobregat, L'"
0810102046,5,22,4.4,1.1389521,2025M11,8,"Hospitalet de Llobregat, L'"
0810103004,4,22,5.5,0.45095828,2025M11,8,"Hospitalet de Llobregat, L'"
0810102045,2,9,4.5,0.44345897,2025M11,8,"Hospitalet de Llobregat, L'"
0810102043,20,91,4.55,2.9761906,2025M11,8,"Hospitalet de Llobregat, L'"
0810103003,2,12,6.0,0.27210885,2025M11,8,"Hospitalet de Llobregat, L'"
0810102042,6,30,5.0,1.2631578,2025M11,8,"Hospitalet de Llobregat, L'"
0810102039,8,30,3.75,1.4010508,2025M11,8,"Hospitalet de Llobregat, L'"
0810102038,7,28,4.0,1.6470588,2025M11,8,"Hospitalet de Llobregat, L'"
0810102037,3,14,4.6666665,0.53956836,2025M11,8,"Hospitalet de Llobregat, L'"
0810102040,13,65,5.0,1.925926,2025M11,8,"Hospitalet de Llobregat, L'"
0810102036,7,31,4.428571,1.4830508,2025M11,8,"Hospitalet de Llobregat, L'"
0810103019,5,20,4.0,0.698324,2025M11,8,"Hospitalet de Llobregat, L'"
0810102034,8,31,3.875,1.7278618,2025M11,8,"Hospitalet de Llobregat, L'"
0810103013,9,37,4.111111,1.076555,2025M11,8,"Hospitalet de Llobregat, L'"
0810103021,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810103012,5,24,4.8,0.5313496,2025M11,8,"Hospitalet de Llobregat, L'"
0810102029,9,30,3.3333333,1.3196481,2025M11,8,"Hospitalet de Llobregat, L'"
0810102024,8,36,4.5,1.6427104,2025M11,8,"Hospitalet de Llobregat, L'"
0810102026,14,58,4.142857,1.7699115,2025M11,8,"Hospitalet de Llobregat, L'"
0810102031,9,42,4.6666665,1.7964072,2025M11,8,"Hospitalet de Llobregat, L'"
0810103027,11,53,4.818182,2.2540984,2025M11,8,"Hospitalet de Llobregat, L'"
0810102023,7,26,3.7142856,1.4861996,2025M11,8,"Hospitalet de Llobregat, L'"
0810102033,16,68,4.25,3.652968,2025M11,8,"Hospitalet de Llobregat, L'"
0810102032,17,63,3.7058823,3.6247334,2025M11,8,"Hospitalet de Llobregat, L'"
0810102020,14,46,3.2857144,1.9690577,2025M11,8,"Hospitalet de Llobregat, L'"
0810102017,9,32,3.5555556,1.4900662,2025M11,8,"Hospitalet de Llobregat, L'"
0810101038,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810102014,11,36,3.2727273,1.2702079,2025M11,8,"Hospitalet de Llobregat, L'"
0810104011,2,9,4.5,0.5141388,2025M11,8,"Hospitalet de Llobregat, L'"
0810101039,2,8,4.0,0.5464481,2025M11,8,"Hospitalet de Llobregat, L'"
0810102013,4,11,2.75,1.0152284,2025M11,8,"Hospitalet de Llobregat, L'"
0810104037,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101041,1,4,4.0,0.16051364,2025M11,8,"Hospitalet de Llobregat, L'"
0810102009,23,75,3.2608695,4.4660196,2025M11,8,"Hospitalet de Llobregat, L'"
0810102010,4,14,3.5,0.9411765,2025M11,8,"Hospitalet de Llobregat, L'"
0810102011,1,5,5.0,0.18115942,2025M11,8,"Hospitalet de Llobregat, L'"
0810102002,14,59,4.214286,1.9099591,2025M11,8,"Hospitalet de Llobregat, L'"
0810105005,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810102008,10,38,3.8,1.1037527,2025M11,8,"Hospitalet de Llobregat, L'"
0810102005,1,2,2.0,0.2415459,2025M11,8,"Hospitalet de Llobregat, L'"
0810104014,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810102004,11,45,4.090909,1.6897081,2025M11,8,"Hospitalet de Llobregat, L'"
0810105010,7,20,2.857143,1.5837104,2025M11,8,"Hospitalet de Llobregat, L'"
0810104020,2,3,1.5,0.25188917,2025M11,8,"Hospitalet de Llobregat, L'"
0810104026,3,9,3.0,0.7692308,2025M11,8,"Hospitalet de Llobregat, L'"
0810102001,13,50,3.8461537,1.7426274,2025M11,8,"Hospitalet de Llobregat, L'"
0810104023,4,9,2.25,1.0204082,2025M11,8,"Hospitalet de Llobregat, L'"
0810105023,8,27,3.375,1.4159292,2025M11,8,"Hospitalet de Llobregat, L'"
0810104022,2,6,3.0,0.4385965,2025M11,8,"Hospitalet de Llobregat, L'"
0810102028,20,63,3.15,2.2547915,2025M11,8,"Hospitalet de Llobregat, L'"
0810101040,5,14,2.8,1.1933174,2025M11,8,"Hospitalet de Llobregat, L'"
0810105025,3,10,3.3333333,0.872093,2025M11,8,"Hospitalet de Llobregat, L'"
0810105028,1,4,4.0,0.21881838,2025M11,8,"Hospitalet de Llobregat, L'"
0810104030,7,29,4.142857,1.7676767,2025M11,8,"Hospitalet de Llobregat, L'"
0810102016,14,43,3.0714285,2.4734983,2025M11,8,"Hospitalet de Llobregat, L'"
0810103011,10,43,4.3,1.552795,2025M11,8,"Hospitalet de Llobregat, L'"
0810104006,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810102021,8,32,4.0,1.0362694,2025M11,8,"Hospitalet de Llobregat, L'"
0810101037,1,4,4.0,0.18018018,2025M11,8,"Hospitalet de Llobregat, L'"
0810101036,1,4,4.0,0.18761726,2025M11,8,"Hospitalet de Llobregat, L'"
0810105030,12,27,2.25,1.5209125,2025M11,8,"Hospitalet de Llobregat, L'"
0810101035,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101034,8,23,2.875,1.2403101,2025M11,8,"Hospitalet de Llobregat, L'"
0810101032,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101030,2,6,3.0,0.42462844,2025M11,8,"Hospitalet de Llobregat, L'"
0810101029,2,2,1.0,0.45045045,2025M11,8,"Hospitalet de Llobregat, L'"
0810101026,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101027,1,4,4.0,0.28735632,2025M11,8,"Hospitalet de Llobregat, L'"
0810101025,9,29,3.2222223,1.3100437,2025M11,8,"Hospitalet de Llobregat, L'"
0810101024,2,9,4.5,0.5167959,2025M11,8,"Hospitalet de Llobregat, L'"
0810101023,3,10,3.3333333,0.51282054,2025M11,8,"Hospitalet de Llobregat, L'"
0810101022,7,38,5.428571,1.5730337,2025M11,8,"Hospitalet de Llobregat, L'"
0810101020,8,21,2.625,1.1560694,2025M11,8,"Hospitalet de Llobregat, L'"
0810101019,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101015,2,10,5.0,0.34246576,2025M11,8,"Hospitalet de Llobregat, L'"
0810101013,9,29,3.2222223,1.2,2025M11,8,"Hospitalet de Llobregat, L'"
0810106017,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810106010,2,4,2.0,0.41493776,2025M11,8,"Hospitalet de Llobregat, L'"
0810101010,1,6,6.0,0.1934236,2025M11,8,"Hospitalet de Llobregat, L'"
0810101011,4,13,3.25,1.0695187,2025M11,8,"Hospitalet de Llobregat, L'"
0810101009,2,9,4.5,0.36832413,2025M11,8,"Hospitalet de Llobregat, L'"
0810101007,3,14,4.6666665,0.4360465,2025M11,8,"Hospitalet de Llobregat, L'"
0810101006,1,2,2.0,0.1367989,2025M11,8,"Hospitalet de Llobregat, L'"
0810101004,4,10,2.5,0.83160084,2025M11,8,"Hospitalet de Llobregat, L'"
0810106021,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101003,2,6,3.0,0.5714286,2025M11,8,"Hospitalet de Llobregat, L'"
0810101002,1,2,2.0,0.15552099,2025M11,8,"Hospitalet de Llobregat, L'"
0810101001,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810106012,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810106032,1,2,2.0,0.29761904,2025M11,8,"Hospitalet de Llobregat, L'"
0810101005,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101014,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101008,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101012,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101016,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101017,2,8,4.0,0.26666668,2025M11,8,"Hospitalet de Llobregat, L'"
0810101018,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101021,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810101031,1,6,6.0,0.17761989,2025M11,8,"Hospitalet de Llobregat, L'"
0810101033,1,4,4.0,0.23310024,2025M11,8,"Hospitalet de Llobregat, L'"
0810101028,0,0,0.0,0.0,2025M11,8,"Hospitalet de Llobregat, L'"
0810205005,0,0,0.0,0.0,2025M11,8,Igualada
0810205003,1,8,8.0,0.1048218,2025M11,8,Igualada
0810205004,0,0,0.0,0.0,2025M11,8,Igualada
0810205002,0,0,0.0,0.0,2025M11,8,Igualada
0810205001,1,4,4.0,0.14556041,2025M11,8,Igualada
0810204005,0,0,0.0,0.0,2025M11,8,Igualada
0810204004,0,0,0.0,0.0,2025M11,8,Igualada
0810204003,1,7,7.0,0.15360983,2025M11,8,Igualada
0810204002,0,0,0.0,0.0,2025M11,8,Igualada
0810204001,0,0,0.0,0.0,2025M11,8,Igualada
0810205007,0,0,0.0,0.0,2025M11,8,Igualada
0810203007,0,0,0.0,0.0,2025M11,8,Igualada
0810203006,0,0,0.0,0.0,2025M11,8,Igualada
0810203005,0,0,0.0,0.0,2025M11,8,Igualada
0810203003,2,11,5.5,0.33444816,2025M11,8,Igualada
0810203004,6,16,2.6666667,0.6984866,2025M11,8,Igualada
0810203002,1,4,4.0,0.12224939,2025M11,8,Igualada
0810202003,0,0,0.0,0.0,2025M11,8,Igualada
0810202002,1,4,4.0,0.1459854,2025M11,8,Igualada
0810201001,5,26,5.2,0.501002,2025M11,8,Igualada
0810203001,1,6,6.0,0.15479876,2025M11,8,Igualada
0810203008,0,0,0.0,0.0,2025M11,8,Igualada
0810203010,0,0,0.0,0.0,2025M11,8,Igualada
0810203009,1,2,2.0,0.13586956,2025M11,8,Igualada
0810202001,0,0,0.0,0.0,2025M11,8,Igualada
0810301001,0,0,0.0,0.0,2025M11,8,Jorba
0810401001,17,217,12.764706,2.2486773,2025M11,8,"Llacuna, La"
0810501009,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501008,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501007,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501006,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501002,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501001,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501003,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501004,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810501005,0,0,0.0,0.0,2025M11,8,"Llagosta, La"
0810602003,0,0,0.0,0.0,2025M11,8,Llinars del Vallès
0810602004,4,16,4.0,0.64205456,2025M11,8,Llinars del Vallès
0810602002,0,0,0.0,0.0,2025M11,8,Llinars del Vallès
0810602001,0,0,0.0,0.0,2025M11,8,Llinars del Vallès
0810601002,0,0,0.0,0.0,2025M11,8,Llinars del Vallès
0810601001,1,6,6.0,0.14705883,2025M11,8,Llinars del Vallès
0810701002,0,0,0.0,0.0,2025M11,8,Lliçà d'Amunt
0810701008,0,0,0.0,0.0,2025M11,8,Lliçà d'Amunt
0810701004,0,0,0.0,0.0,2025M11,8,Lliçà d'Amunt
0810701009,0,0,0.0,0.0,2025M11,8,Lliçà d'Amunt
0810701007,6,38,6.3333335,0.8450704,2025M11,8,Lliçà d'Amunt
0810701006,1,4,4.0,0.17857143,2025M11,8,Lliçà d'Amunt
0810701005,0,0,0.0,0.0,2025M11,8,Lliçà d'Amunt
0810701010,4,18,4.5,0.5934718,2025M11,8,Lliçà d'Amunt
0810701003,0,0,0.0,0.0,2025M11,8,Lliçà d'Amunt
0810701001,1,4,4.0,0.1150748,2025M11,8,Lliçà d'Amunt
0810801003,0,0,0.0,0.0,2025M11,8,Lliçà de Vall
0810801002,0,0,0.0,0.0,2025M11,8,Lliçà de Vall
0810801001,0,0,0.0,0.0,2025M11,8,Lliçà de Vall
0810801004,0,0,0.0,0.0,2025M11,8,Lliçà de Vall
0810901001,1,16,16.0,0.49261084,2025M11,8,Lluçà
0811002003,53,287,5.4150944,2.6082678,2025M11,8,Malgrat de Mar
0811002002,20,110,5.5,1.7064847,2025M11,8,Malgrat de Mar
0811001004,3,16,5.3333335,0.33860046,2025M11,8,Malgrat de Mar
0811001005,3,19,6.3333335,0.40650406,2025M11,8,Malgrat de Mar
0811001003,2,17,8.5,0.1992032,2025M11,8,Malgrat de Mar
0811001002,9,48,5.3333335,0.57070386,2025M11,8,Malgrat de Mar
0811001001,4,27,6.75,0.51880676,2025M11,8,Malgrat de Mar
0811001006,1,4,4.0,0.094339624,2025M11,8,Malgrat de Mar
0811002001,13,57,4.3846154,1.4130435,2025M11,8,Malgrat de Mar
0811101001,0,0,0.0,0.0,2025M11,8,Malla
0811204002,0,0,0.0,0.0,2025M11,8,Manlleu
0811204001,0,0,0.0,0.0,2025M11,8,Manlleu
0811203003,1,1,1.0,0.111358576,2025M11,8,Manlleu
0811203004,0,0,0.0,0.0,2025M11,8,Manlleu
0811201001,0,0,0.0,0.0,2025M11,8,Manlleu
0811203002,0,0,0.0,0.0,2025M11,8,Manlleu
0811203001,0,0,0.0,0.0,2025M11,8,Manlleu
0811202001,0,0,0.0,0.0,2025M11,8,Manlleu
0811202002,0,0,0.0,0.0,2025M11,8,Manlleu
0811201002,0,0,0.0,0.0,2025M11,8,Manlleu
0811202003,0,0,0.0,0.0,2025M11,8,Manlleu
0811202004,0,0,0.0,0.0,2025M11,8,Manlleu
0811302005,0,0,0.0,0.0,2025M11,8,Manresa
0811302008,0,0,0.0,0.0,2025M11,8,Manresa
0811302009,1,4,4.0,0.11160714,2025M11,8,Manresa
0811302011,3,10,3.3333333,0.33821872,2025M11,8,Manresa
0811302014,2,6,3.0,0.33222592,2025M11,8,Manresa
0811303001,4,10,2.5,0.4347826,2025M11,8,Manresa
0811303004,1,5,5.0,0.11376564,2025M11,8,Manresa
0811304001,4,16,4.0,0.3014318,2025M11,8,Manresa
0811304003,3,15,5.0,0.44510385,2025M11,8,Manresa
0811304005,1,4,4.0,0.12515645,2025M11,8,Manresa
0811305004,2,14,7.0,0.4597701,2025M11,8,Manresa
0811304012,0,0,0.0,0.0,2025M11,8,Manresa
0811304013,1,4,4.0,0.1371742,2025M11,8,Manresa
0811304014,2,7,3.5,0.22573364,2025M11,8,Manresa
0811305001,5,18,3.6,0.907441,2025M11,8,Manresa
0811305002,1,2,2.0,0.10683761,2025M11,8,Manresa
0811305006,0,0,0.0,0.0,2025M11,8,Manresa
0811305012,3,16,5.3333335,0.5882353,2025M11,8,Manresa
0811306002,2,6,3.0,0.3241491,2025M11,8,Manresa
0811306001,0,0,0.0,0.0,2025M11,8,Manresa
0811305018,1,4,4.0,0.28818443,2025M11,8,Manresa
0811305015,0,0,0.0,0.0,2025M11,8,Manresa
0811305014,0,0,0.0,0.0,2025M11,8,Manresa
0811305013,0,0,0.0,0.0,2025M11,8,Manresa
0811305011,0,0,0.0,0.0,2025M11,8,Manresa
0811305010,0,0,0.0,0.0,2025M11,8,Manresa
0811305008,0,0,0.0,0.0,2025M11,8,Manresa
0811305007,0,0,0.0,0.0,2025M11,8,Manresa
0811304015,0,0,0.0,0.0,2025M11,8,Manresa
0811304009,0,0,0.0,0.0,2025M11,8,Manresa
0811304011,0,0,0.0,0.0,2025M11,8,Manresa
0811304004,1,5,5.0,0.096618354,2025M11,8,Manresa
0811304008,0,0,0.0,0.0,2025M11,8,Manresa
0811304006,0,0,0.0,0.0,2025M11,8,Manresa
0811304007,1,4,4.0,0.09398496,2025M11,8,Manresa
0811303006,1,5,5.0,0.17182131,2025M11,8,Manresa
0811303005,1,6,6.0,0.07733952,2025M11,8,Manresa
0811303002,0,0,0.0,0.0,2025M11,8,Manresa
0811305003,1,4,4.0,0.13458951,2025M11,8,Manresa
0811305005,5,12,2.4,0.47348484,2025M11,8,Manresa
0811305017,0,0,0.0,0.0,2025M11,8,Manresa
0811302013,0,0,0.0,0.0,2025M11,8,Manresa
0811302012,1,4,4.0,0.12285012,2025M11,8,Manresa
0811302007,0,0,0.0,0.0,2025M11,8,Manresa
0811302010,0,0,0.0,0.0,2025M11,8,Manresa
0811302006,1,3,3.0,0.24509804,2025M11,8,Manresa
0811302004,3,10,3.3333333,0.26292726,2025M11,8,Manresa
0811302003,1,4,4.0,0.102145046,2025M11,8,Manresa
0811302002,2,8,4.0,0.14880952,2025M11,8,Manresa
0811302001,2,12,6.0,0.34013605,2025M11,8,Manresa
0811301002,8,30,3.75,0.9367682,2025M11,8,Manresa
0811301001,17,48,2.8235295,1.9209039,2025M11,8,Manresa
0811404004,0,0,0.0,0.0,2025M11,8,Martorell
0811404003,0,0,0.0,0.0,2025M11,8,Martorell
0811403010,0,0,0.0,0.0,2025M11,8,Martorell
0811403007,0,0,0.0,0.0,2025M11,8,Martorell
0811403006,6,14,2.3333333,0.67264575,2025M11,8,Martorell
0811403002,0,0,0.0,0.0,2025M11,8,Martorell
0811403004,0,0,0.0,0.0,2025M11,8,Martorell
0811401003,1,2,2.0,0.14577259,2025M11,8,Martorell
0811401001,1,2,2.0,0.12484395,2025M11,8,Martorell
0811401002,0,0,0.0,0.0,2025M11,8,Martorell
0811403008,0,0,0.0,0.0,2025M11,8,Martorell
0811402003,1,5,5.0,0.08748906,2025M11,8,Martorell
0811403005,1,4,4.0,0.12970169,2025M11,8,Martorell
0811404001,0,0,0.0,0.0,2025M11,8,Martorell
0811404002,0,0,0.0,0.0,2025M11,8,Martorell
0811501002,1,4,4.0,0.15503876,2025M11,8,Martorelles
0811501003,0,0,0.0,0.0,2025M11,8,Martorelles
0811501001,0,0,0.0,0.0,2025M11,8,Martorelles
0811601001,0,0,0.0,0.0,2025M11,8,"Masies de Roda, Les"
0811702001,1,8,8.0,0.23640662,2025M11,8,"Masies de Voltregà, Les"
0811701001,2,8,4.0,0.20512821,2025M11,8,"Masies de Voltregà, Les"
0811802003,9,47,5.2222223,1.1435832,2025M11,8,"Masnou, El"
0811802004,5,43,8.6,0.4868549,2025M11,8,"Masnou, El"
0811801003,2,7,3.5,0.33783785,2025M11,8,"Masnou, El"
0811801009,4,22,5.5,0.93240094,2025M11,8,"Masnou, El"
0811801008,0,0,0.0,0.0,2025M11,8,"Masnou, El"
0811801007,0,0,0.0,0.0,2025M11,8,"Masnou, El"
0811801004,2,12,6.0,0.260078,2025M11,8,"Masnou, El"
0811801005,4,12,3.0,0.46728972,2025M11,8,"Masnou, El"
0811801002,14,73,5.214286,1.540154,2025M11,8,"Masnou, El"
0811801001,6,36,6.0,0.82758623,2025M11,8,"Masnou, El"
0811801006,4,22,5.5,0.5215124,2025M11,8,"Masnou, El"
0811801010,4,20,5.0,0.4094166,2025M11,8,"Masnou, El"
0811802001,5,34,6.8,0.65189046,2025M11,8,"Masnou, El"
0811802002,6,27,4.5,0.9448819,2025M11,8,"Masnou, El"
0811901004,0,0,0.0,0.0,2025M11,8,Masquefa
0811901006,3,12,4.0,0.0,2025M11,8,Masquefa
0811901005,6,31,5.1666665,0.0,2025M11,8,Masquefa
0811901002,1,1,1.0,0.042625748,2025M11,8,Masquefa
0811901001,0,0,0.0,0.0,2025M11,8,Masquefa
0811901003,0,0,0.0,0.0,2025M11,8,Masquefa
0812001003,2,4,2.0,0.22805017,2025M11,8,Matadepera
0812001004,1,10,10.0,0.1356852,2025M11,8,Matadepera
0812001001,5,23,4.6,0.5800464,2025M11,8,Matadepera
0812001002,0,0,0.0,0.0,2025M11,8,Matadepera
0812106007,0,0,0.0,0.0,2025M11,8,Mataró
0812106014,0,0,0.0,0.0,2025M11,8,Mataró
0812106013,0,0,0.0,0.0,2025M11,8,Mataró
0812106012,1,4,4.0,0.14245014,2025M11,8,Mataró
0812106011,2,7,3.5,0.31847134,2025M11,8,Mataró
0812106009,7,28,4.0,1.0324484,2025M11,8,Mataró
0812106008,1,4,4.0,0.1388889,2025M11,8,Mataró
0812106010,0,0,0.0,0.0,2025M11,8,Mataró
0812106006,4,16,4.0,0.47675803,2025M11,8,Mataró
0812106005,0,0,0.0,0.0,2025M11,8,Mataró
0812106002,2,8,4.0,0.5076142,2025M11,8,Mataró
0812105021,0,0,0.0,0.0,2025M11,8,Mataró
0812105019,0,0,0.0,0.0,2025M11,8,Mataró
0812106004,2,8,4.0,0.26737967,2025M11,8,Mataró
0812105020,0,0,0.0,0.0,2025M11,8,Mataró
0812105016,0,0,0.0,0.0,2025M11,8,Mataró
0812105013,0,0,0.0,0.0,2025M11,8,Mataró
0812106001,8,36,4.5,0.73260075,2025M11,8,Mataró
0812105011,0,0,0.0,0.0,2025M11,8,Mataró
0812105010,3,12,4.0,0.33076075,2025M11,8,Mataró
0812105009,0,0,0.0,0.0,2025M11,8,Mataró
0812106003,1,4,4.0,0.11098779,2025M11,8,Mataró
0812105012,0,0,0.0,0.0,2025M11,8,Mataró
0812105008,0,0,0.0,0.0,2025M11,8,Mataró
0812105007,1,4,4.0,0.14556041,2025M11,8,Mataró
0812105001,0,0,0.0,0.0,2025M11,8,Mataró
0812105004,0,0,0.0,0.0,2025M11,8,Mataró
0812105002,1,4,4.0,0.12562814,2025M11,8,Mataró
0812105003,0,0,0.0,0.0,2025M11,8,Mataró
0812105006,0,0,0.0,0.0,2025M11,8,Mataró
0812104009,12,48,4.0,1.2875537,2025M11,8,Mataró
0812104006,1,3,3.0,0.1388889,2025M11,8,Mataró
0812104005,0,0,0.0,0.0,2025M11,8,Mataró
0812104007,0,0,0.0,0.0,2025M11,8,Mataró
0812103012,13,58,4.4615383,1.7639078,2025M11,8,Mataró
0812104008,0,0,0.0,0.0,2025M11,8,Mataró
0812104001,0,0,0.0,0.0,2025M11,8,Mataró
0812105005,0,0,0.0,0.0,2025M11,8,Mataró
0812103013,0,0,0.0,0.0,2025M11,8,Mataró
0812104002,4,16,4.0,0.6482982,2025M11,8,Mataró
0812104003,0,0,0.0,0.0,2025M11,8,Mataró
0812103011,0,0,0.0,0.0,2025M11,8,Mataró
0812104004,1,4,4.0,0.086132646,2025M11,8,Mataró
0812105015,0,0,0.0,0.0,2025M11,8,Mataró
0812103007,0,0,0.0,0.0,2025M11,8,Mataró
0812103008,0,0,0.0,0.0,2025M11,8,Mataró
0812105017,0,0,0.0,0.0,2025M11,8,Mataró
0812103009,0,0,0.0,0.0,2025M11,8,Mataró
0812103010,0,0,0.0,0.0,2025M11,8,Mataró
0812103014,0,0,0.0,0.0,2025M11,8,Mataró
0812103002,0,0,0.0,0.0,2025M11,8,Mataró
0812103003,1,4,4.0,0.18484288,2025M11,8,Mataró
0812103004,1,4,4.0,0.12531328,2025M11,8,Mataró
0812103005,1,4,4.0,0.15015015,2025M11,8,Mataró
0812103001,1,4,4.0,0.15576324,2025M11,8,Mataró
0812103006,1,4,4.0,0.16666667,2025M11,8,Mataró
0812102009,3,12,4.0,0.3836317,2025M11,8,Mataró
0812101004,4,16,4.0,0.530504,2025M11,8,Mataró
0812102008,0,0,0.0,0.0,2025M11,8,Mataró
0812102005,8,66,8.25,0.81135905,2025M11,8,Mataró
0812102004,2,8,4.0,0.16420361,2025M11,8,Mataró
0812102003,1,4,4.0,0.17152658,2025M11,8,Mataró
0812102007,5,22,4.4,0.55187637,2025M11,8,Mataró
0812102002,2,8,4.0,0.35906643,2025M11,8,Mataró
0812102011,3,12,4.0,0.32930845,2025M11,8,Mataró
0812102001,9,36,4.0,0.7785467,2025M11,8,Mataró
0812101007,1,4,4.0,0.11737089,2025M11,8,Mataró
0812102012,0,0,0.0,0.0,2025M11,8,Mataró
0812102010,3,12,4.0,0.36014405,2025M11,8,Mataró
0812101006,1,4,4.0,0.12376238,2025M11,8,Mataró
0812101005,3,12,4.0,0.37974682,2025M11,8,Mataró
0812101003,4,16,4.0,0.56577086,2025M11,8,Mataró
0812101002,9,35,3.8888888,1.0625738,2025M11,8,Mataró
0812101001,7,28,4.0,0.7709251,2025M11,8,Mataró
0812101009,1,4,4.0,0.1724138,2025M11,8,Mataró
0812201001,7,47,6.714286,0.36515388,2025M11,8,Mediona
0812304001,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812303004,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812303003,5,19,3.8,0.524109,2025M11,8,Molins de Rei
0812303002,1,4,4.0,0.06365372,2025M11,8,Molins de Rei
0812302004,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812303001,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812302003,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812302001,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812301003,0,0,0.0,0.0,2025M11,8,Molins de Rei
0812301002,1,4,4.0,0.11376564,2025M11,8,Molins de Rei
0812301001,1,6,6.0,0.15455951,2025M11,8,Molins de Rei
