41.39349,2.1783	0801902006	1.5606242
41.07865,1.13161	4390501003	0.7968128
40.99147,0.92652	4316201004	2.6659696
41.8931,3.18092	1711702003	8.406874
42.04436,3.12347	1719901004	0.35629454
41.95396,3.22718	1701301001	14.621272
41.97329,3.20744	1701301001	14.621272
41.91952,3.20695	1711701002	10.643016
41.70133,2.84959	1709502001	4.187328
41.23849,1.80399	0827001004	2.6344087
42.42684,3.15878	1713801001	15.215399
41.40318,2.16614	0801906068	1.2513034
41.75559,2.82192	1721301004	7.626147
41.13337,1.39162	4315301002	5.4678006
41.98451,3.19691	1712401001	11.1306095
41.0009,0.92968	4309201005	6.0032897
42.11257,2.77258	1701503001	0.0
41.06657,1.05728	4303802001	5.1961284
41.24436,1.80495	0827001005	1.9305019
42.39717,1.83723	1708401001	2.4886878
41.81032,3.06547	1704801002	5.21327
41.12711,0.80353	4307601001	0.40650406
41.70637,2.8385	1709504003	2.0289855
41.23922,1.81846	0827002006	1.343785
41.81376,2.51107	1700901001	0.7770008
41.37729,2.16253	0801902172	4.2675896
41.73471,1.82949	0811304005	0.12515645
42.1078,3.14087	1706201005	7.467773
42.12247,2.30988	1721201001	5.6910567
41.38379,2.15664	0801902095	2.0356233
41.37744,2.16142	0801902168	1.3190436
42.42625,3.162	1713801001	15.215399
40.79009,0.67939	4390601001	4.8650703
41.91885,3.21608	1711701002	10.643016
42.42936,1.9261	1714101003	2.1939955
42.2466,3.19012	1715202003	14.349944
41.07406,1.11626	4303802006	4.783163
41.40441,2.13486	0801905043	0.24844721
42.1121,3.13959	1706201005	7.467773
41.39368,2.18655	0801910044	0.5006258
41.23697,1.7995	0827001003	2.2130015
41.84035,3.08716	1703401005	6.0552487
41.88909,3.18518	1711702003	8.406874
41.56382,2.48919	0819702001	2.2940564
41.51051,2.40131	0802901002	1.2232416
41.07633,1.13072	4390501004	4.5377007
40.5541,0.52445	4300401003	3.4951456
42.10239,3.14151	1706201005	7.467773
41.55892,2.49727	0819702002	1.6792611
41.23612,1.76406	0823101015	1.7975402
42.11707,1.04388	2511501001	1.109215
41.27045,2.01205	0808901007	2.4169185
41.63803,2.31195	0808602001	0.2757353
41.50478,2.39755	0821902001	2.3219814
42.00176,0.76217	2500201001	3.901734
41.92481,2.25906	0829804001	0.14981273
41.18225,1.52985	4316303003	1.3146969
41.15406,1.41997	4315301008	2.2940075
42.28793,3.27662	1703201001	12.95164
41.31825,1.17803	4312401001	0.0
42.10795,3.13293	1706201002	6.0994363
41.61262,2.65846	0803501002	1.2618296
41.36333,1.65431	0815401001	0.24271844
41.70749,2.84806	1709503002	7.547908
41.49505,2.29428	0800301001	0.34129694
41.3866,2.12835	0801904029	0.3508772
41.20428,1.6465	0807401008	2.9866118
42.11155,3.12996	1706201004	2.907916
41.79433,3.05261	1704801005	5.108499
41.18274,1.53518	4316303003	1.3146969
41.21167,1.37098	4316401001	1.8475751
41.96954,3.14986	1712401001	11.1306095
42.23639,2.29364	1716701002	1.4285715
42.29531,3.17425	1715201006	4.6480145
41.85004,3.11056	1703401003	3.2496307
41.07664,1.17966	4317101008	2.5277839
42.1123,3.1709	1706201005	7.467773
42.29023,3.27473	1703201001	12.95164
41.81653,2.51228	1700901001	0.7770008
41.84647,3.09213	1703401005	6.0552487
41.8389,2.9763	1718101002	5.3981624
41.87723,3.06817	1703401004	7.908163
